ID_cliente;genero;escolaridade;idade;estado_civil;id_estado;sigla;estado;regiao;pais;tipo_transacao_mais_frequente;tolerancia_risco;valor_investido;valor_investido_acoes;valor_investido_fii;valor_investido_dolar;valor_investido_renda_fixa;perfil
898;Feminino;Graduação;31.0;Solteiro;24;SC;Santa Catarina;Sul;Brasil;Transferências;Moderado;120089;59132;8628;43234;9095;Moderado
899;Feminino;Ensino Médio;60.0;Viúvo;27;TO;Tocantins;Norte;Brasil;Investimentos;Alta;355581;42355;268884;31786;12556;Arrojado
900;Masculino;Graduação;20.0;Solteiro;10;MA;Maranhão;Nordeste;Brasil;Investimentos;Moderado;210149;109778;43592;43417;13362;Moderado
901;Feminino;Graduação;39.0;Viúvo;22;RO;Rondônia;Norte;Brasil;Transferências;Baixa;926514;123373;372924;299156;131061;Conservador
902;Feminino;Pós-graduação;33.0;Viúvo;5;BA;Bahia;Nordeste;Brasil;Pagamentos;Alta;670281;403930;140347;60883;65121;Arrojado
903;Masculino;Ensino Médio;64.0;Viúvo;5;BA;Bahia;Nordeste;Brasil;Pagamentos;Baixa;630613;186326;307987;114190;22110;Conservador
904;Masculino;Graduação;22.0;Solteiro;15;PB;Paraíba;Nordeste;Brasil;Investimentos;Moderado;179726;5198;61916;103498;9114;Moderado
905;Feminino;Ensino Médio;20.0;Viúvo;22;RO;Rondônia;Norte;Brasil;Investimentos;Alta;240447;217363;21122;346;1616;Arrojado
906;Masculino;Pós-graduação;58.0;Viúvo;25;SP;São Paulo;Sudeste;Brasil;Investimentos;Baixa;309264;70103;180949;29227;28985;Conservador
907;Masculino;Pós-graduação;53.0;Casado;15;PB;Paraíba;Nordeste;Brasil;Transferências;Moderado;819052;404105;158357;90390;166200;Moderado
908;Feminino;Ensino Médio;52.0;Divorciado;18;PI;Piauí;Nordeste;Brasil;Transferências;Moderado;301004;157409;101103;27538;14954;Moderado
909;Feminino;Graduação;56.0;Viúvo;18;PI;Piauí;Nordeste;Brasil;Pagamentos;Moderado;909349;631846;93575;96720;87208;Arrojado
910;Feminino;Pós-graduação;70.0;Solteiro;14;PA;Pará;Norte;Brasil;Transferências;Moderado;529667;126422;221600;170507;11138;Moderado
911;Masculino;Graduação;28.0;Divorciado;11;MT;Mato Grosso;Centro-Oeste;Brasil;Transferências;Alta;165521;150087;10275;1497;3662;Arrojado
912;Feminino;Pós-graduação;55.0;Solteiro;24;SC;Santa Catarina;Sul;Brasil;Transferências;Baixa;445074;163599;253525;22281;5669;Conservador
913;Feminino;Ensino Médio;66.0;Viúvo;16;PR;Paraná;Sul;Brasil;Transferências;Alta;593538;498368;73176;10168;11826;Arrojado
914;Masculino;Ensino Médio;25.0;Solteiro;14;PA;Pará;Norte;Brasil;Investimentos;Moderado;376487;215183;77831;66354;17119;Moderado
915;Masculino;Pós-graduação;28.0;Divorciado;18;PI;Piauí;Nordeste;Brasil;Pagamentos;Alta;735343;685572;34598;10433;4740;Arrojado
916;Masculino;Graduação;48.0;Viúvo;22;RO;Rondônia;Norte;Brasil;Investimentos;Alta;58623;37555;224;10491;10353;Arrojado
917;Feminino;Graduação;45.0;Divorciado;15;PB;Paraíba;Nordeste;Brasil;Transferências;Moderado;127233;64662;36480;8979;17112;Moderado
918;Feminino;Graduação;55.0;Casado;9;GO;Goiás;Centro-Oeste;Brasil;Pagamentos;Alta;508543;60942;424419;1943;21239;Arrojado
919;Feminino;Ensino Médio;66.0;Divorciado;24;SC;Santa Catarina;Sul;Brasil;Transferências;Moderado;754587;610865;43023;6601;94098;Arrojado
920;Masculino;Ensino Médio;26.0;Divorciado;13;MG;Minas Gerais;Sudeste;Brasil;Investimentos;Moderado;418011;235830;44044;116192;21945;Moderado
921;Masculino;Graduação;25.0;Divorciado;4;AM;Amazonas;Norte;Brasil;Investimentos;Alta;525509;414642;22199;11505;77163;Arrojado
922;Masculino;Graduação;44.0;Viúvo;22;RO;Rondônia;Norte;Brasil;Pagamentos;Moderado;107727;60301;36097;9211;2118;Moderado
923;Feminino;Ensino Médio;56.0;Solteiro;20;RN;Rio Grande do Norte;Nordeste;Brasil;Investimentos;Moderado;703665;459969;128716;81380;33600;Arrojado
924;Masculino;Ensino Médio;57.0;Solteiro;27;TO;Tocantins;Norte;Brasil;Transferências;Baixa;972476;364908;341471;70307;195790;Conservador
925;Feminino;Pós-graduação;25.0;Viúvo;1;AC;Acre;Norte;Brasil;Transferências;Moderado;898446;279729;77852;502478;38387;Moderado
926;Masculino;Ensino Médio;35.0;Solteiro;22;RO;Rondônia;Norte;Brasil;Transferências;Alta;610438;65352;457353;70944;16789;Arrojado
927;Feminino;Pós-graduação;29.0;Casado;18;PI;Piauí;Nordeste;Brasil;Transferências;Moderado;328184;319034;1613;7335;202;Arrojado
928;Masculino;Pós-graduação;41.0;Casado;2;AL;Alagoas;Nordeste;Brasil;Pagamentos;Moderado;96646;69222;17514;4326;5584;Arrojado
929;Masculino;Pós-graduação;23.0;Solteiro;3;AP;Amapá;Norte;Brasil;Pagamentos;Alta;966361;686532;213332;46940;19557;Arrojado
930;Masculino;Graduação;52.0;Solteiro;1;AC;Acre;Norte;Brasil;Transferências;Moderado;605688;193125;215757;23339;173467;Conservador
931;Feminino;Pós-graduação;18.0;Divorciado;1;AC;Acre;Norte;Brasil;Investimentos;Moderado;325492;192942;62397;60466;9687;Moderado
932;Feminino;Pós-graduação;22.0;Viúvo;1;AC;Acre;Norte;Brasil;Investimentos;Alta;76243;2911;57251;6743;9338;Arrojado
933;Feminino;Ensino Médio;30.0;Viúvo;11;MT;Mato Grosso;Centro-Oeste;Brasil;Pagamentos;Alta;847024;655342;74787;70812;46083;Arrojado
934;Feminino;Graduação;18.0;Solteiro;8;ES;Espírito Santo;Sudeste;Brasil;Investimentos;Moderado;715863;385049;236353;15565;78896;Moderado
935;Masculino;Ensino Médio;24.0;Viúvo;11;MT;Mato Grosso;Centro-Oeste;Brasil;Pagamentos;Moderado;550662;166501;147970;207604;28587;Moderado
936;Masculino;Pós-graduação;37.0;Casado;9;GO;Goiás;Centro-Oeste;Brasil;Transferências;Moderado;634892;8852;452742;119933;53365;Arrojado
937;Masculino;Ensino Médio;58.0;Solteiro;25;SP;São Paulo;Sudeste;Brasil;Pagamentos;Baixa;626691;74150;159450;237714;155377;Conservador
938;Masculino;Graduação;60.0;Viúvo;20;RN;Rio Grande do Norte;Nordeste;Brasil;Investimentos;Moderado;945872;925887;8073;2572;9340;Arrojado
939;Feminino;Ensino Médio;66.0;Divorciado;8;ES;Espírito Santo;Sudeste;Brasil;Investimentos;Alta;230428;150845;59532;19097;954;Arrojado
940;Feminino;Ensino Médio;55.0;Divorciado;23;RR;Roraima;Norte;Brasil;Investimentos;Alta;611531;367613;85629;56968;101321;Arrojado
941;Masculino;Graduação;56.0;Divorciado;16;PR;Paraná;Sul;Brasil;Transferências;Alta;184900;140878;28017;7728;8277;Arrojado
942;Masculino;Pós-graduação;39.0;Casado;2;AL;Alagoas;Nordeste;Brasil;Investimentos;Baixa;251321;103021;77241;11457;59602;Conservador
943;Feminino;Graduação;31.0;Viúvo;11;MT;Mato Grosso;Centro-Oeste;Brasil;Transferências;Moderado;981277;782982;15528;84049;98718;Arrojado
944;Masculino;Graduação;62.0;Casado;5;BA;Bahia;Nordeste;Brasil;Pagamentos;Alta;952791;668386;103797;56209;124399;Arrojado
945;Feminino;Graduação;26.0;Viúvo;7;DF;Distrito Federal;Centro-Oeste;Brasil;Investimentos;Alta;838283;810849;22284;2533;2617;Arrojado
946;Masculino;Pós-graduação;70.0;Solteiro;11;MT;Mato Grosso;Centro-Oeste;Brasil;Investimentos;Alta;66700;50784;1916;7088;6912;Arrojado
947;Feminino;Ensino Médio;24.0;Viúvo;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil;Pagamentos;Baixa;912440;161276;141734;22685;586745;Conservador
948;Feminino;Ensino Médio;66.0;Viúvo;26;SE;Sergipe;Nordeste;Brasil;Transferências;Alta;957318;751774;58106;137246;10192;Arrojado
949;Masculino;Pós-graduação;44.0;Viúvo;20;RN;Rio Grande do Norte;Nordeste;Brasil;Pagamentos;Moderado;114847;45006;19336;19627;30878;Moderado
950;Masculino;Ensino Médio;63.0;Viúvo;11;MT;Mato Grosso;Centro-Oeste;Brasil;Transferências;Baixa;669869;203799;123833;87127;255110;Conservador
951;Masculino;Graduação;39.0;Solteiro;6;CE;Ceará;Nordeste;Brasil;Investimentos;Moderado;884958;225665;229781;18660;410852;Conservador
952;Feminino;Graduação;18.0;Solteiro;8;ES;Espírito Santo;Sudeste;Brasil;Transferências;Moderado;15563;8594;6462;150;357;Moderado
953;Masculino;Ensino Médio;68.0;Casado;17;PE;Pernambuco;Nordeste;Brasil;Transferências;Alta;944456;569562;288507;81334;5053;Arrojado
954;Masculino;Pós-graduação;65.0;Solteiro;4;AM;Amazonas;Norte;Brasil;Pagamentos;Alta;519730;458052;60653;110;915;Arrojado
955;Feminino;Graduação;38.0;Viúvo;3;AP;Amapá;Norte;Brasil;Investimentos;Alta;358258;340068;8871;2092;7227;Arrojado
956;Masculino;Ensino Médio;46.0;Viúvo;14;PA;Pará;Norte;Brasil;Transferências;Moderado;411286;204796;96662;70415;39413;Moderado
957;Masculino;Pós-graduação;56.0;Viúvo;4;AM;Amazonas;Norte;Brasil;Transferências;Moderado;59525;17280;10819;21768;9658;Moderado
958;Masculino;Graduação;35.0;Viúvo;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil;Investimentos;Baixa;45339;17103;26291;1753;192;Conservador
959;Feminino;Ensino Médio;19.0;Viúvo;16;PR;Paraná;Sul;Brasil;Transferências;Alta;647240;621996;8061;1690;15493;Arrojado
960;Masculino;Pós-graduação;55.0;Solteiro;15;PB;Paraíba;Nordeste;Brasil;Investimentos;Moderado;238060;73042;68513;92568;3937;Moderado
961;Feminino;Ensino Médio;28.0;Viúvo;6;CE;Ceará;Nordeste;Brasil;Pagamentos;Moderado;49935;26522;19236;924;3253;Moderado
962;Feminino;Pós-graduação;39.0;Casado;15;PB;Paraíba;Nordeste;Brasil;Transferências;Moderado;417963;249842;34352;109873;23896;Moderado
963;Feminino;Graduação;32.0;Divorciado;18;PI;Piauí;Nordeste;Brasil;Transferências;Baixa;641437;138892;199991;153989;148565;Conservador
964;Masculino;Ensino Médio;66.0;Solteiro;22;RO;Rondônia;Norte;Brasil;Pagamentos;Baixa;755069;334516;117001;18126;285426;Conservador
965;Feminino;Pós-graduação;21.0;Divorciado;3;AP;Amapá;Norte;Brasil;Pagamentos;Moderado;700541;365763;278523;43250;13005;Moderado
966;Feminino;Ensino Médio;24.0;Casado;1;AC;Acre;Norte;Brasil;Pagamentos;Moderado;965925;345207;607991;11377;1350;Arrojado
967;Feminino;Graduação;21.0;Casado;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil;Investimentos;Moderado;885635;520078;94446;165630;105481;Moderado
968;Feminino;Pós-graduação;68.0;Divorciado;8;ES;Espírito Santo;Sudeste;Brasil;Transferências;Moderado;465072;272904;150565;40710;893;Moderado
969;Masculino;Pós-graduação;63.0;Divorciado;3;AP;Amapá;Norte;Brasil;Transferências;Alta;63949;63706;233;5;5;Arrojado
970;Masculino;Pós-graduação;52.0;Casado;16;PR;Paraná;Sul;Brasil;Transferências;Alta;130602;102892;6061;8835;12814;Arrojado
971;Feminino;Ensino Médio;56.0;Viúvo;24;SC;Santa Catarina;Sul;Brasil;Transferências;Moderado;996797;198770;790340;1097;6590;Arrojado
972;Feminino;Pós-graduação;56.0;Solteiro;14;PA;Pará;Norte;Brasil;Investimentos;Alta;619532;569184;21629;24649;4070;Arrojado
973;Masculino;Pós-graduação;56.0;Viúvo;13;MG;Minas Gerais;Sudeste;Brasil;Pagamentos;Alta;969270;606894;29626;266241;66509;Arrojado
974;Feminino;Ensino Médio;37.0;Viúvo;13;MG;Minas Gerais;Sudeste;Brasil;Investimentos;Alta;384086;377864;5019;826;377;Arrojado
975;Masculino;Pós-graduação;26.0;Viúvo;14;PA;Pará;Norte;Brasil;Investimentos;Alta;921498;686208;123181;101555;10554;Arrojado
976;Feminino;Pós-graduação;69.0;Solteiro;15;PB;Paraíba;Nordeste;Brasil;Pagamentos;Moderado;296226;143332;89830;15100;47964;Moderado
977;Masculino;Pós-graduação;66.0;Solteiro;26;SE;Sergipe;Nordeste;Brasil;Transferências;Moderado;376692;202112;72563;63418;38599;Moderado
978;Feminino;Pós-graduação;27.0;Viúvo;16;PR;Paraná;Sul;Brasil;Investimentos;Moderado;429562;178319;105400;37776;108067;Moderado
979;Masculino;Ensino Médio;19.0;Solteiro;15;PB;Paraíba;Nordeste;Brasil;Pagamentos;Baixa;737836;196310;68330;188435;284761;Conservador
980;Feminino;Pós-graduação;23.0;Casado;20;RN;Rio Grande do Norte;Nordeste;Brasil;Investimentos;Alta;386714;289044;23642;4740;69288;Arrojado
981;Feminino;Graduação;61.0;Divorciado;5;BA;Bahia;Nordeste;Brasil;Investimentos;Baixa;935865;377567;153080;52798;352420;Conservador
982;Feminino;Graduação;61.0;Viúvo;7;DF;Distrito Federal;Centro-Oeste;Brasil;Transferências;Alta;714111;613341;37222;46303;17245;Arrojado
983;Masculino;Graduação;60.0;Viúvo;13;MG;Minas Gerais;Sudeste;Brasil;Transferências;Alta;184868;172688;3621;1346;7213;Arrojado
984;Feminino;Pós-graduação;68.0;Solteiro;23;RR;Roraima;Norte;Brasil;Investimentos;Moderado;379496;77970;16252;258740;26534;Arrojado
985;Feminino;Graduação;41.0;Solteiro;4;AM;Amazonas;Norte;Brasil;Investimentos;Alta;630113;455668;30514;7961;135970;Arrojado
986;Feminino;Pós-graduação;61.0;Solteiro;27;TO;Tocantins;Norte;Brasil;Investimentos;Baixa;505173;131083;264222;79091;30777;Conservador
987;Masculino;Ensino Médio;28.0;Viúvo;5;BA;Bahia;Nordeste;Brasil;Pagamentos;Moderado;293074;76019;93369;81272;42414;Moderado
988;Masculino;Graduação;55.0;Casado;14;PA;Pará;Norte;Brasil;Transferências;Baixa;638656;47237;161291;121085;309043;Conservador
989;Masculino;Pós-graduação;56.0;Divorciado;21;RS;Rio Grande do Sul;Sul;Brasil;Transferências;Alta;304561;186330;1942;15674;100615;Arrojado
990;Feminino;Pós-graduação;36.0;Divorciado;9;GO;Goiás;Centro-Oeste;Brasil;Investimentos;Moderado;252546;106425;47689;76815;21617;Moderado
991;Feminino;Pós-graduação;39.0;Casado;25;SP;São Paulo;Sudeste;Brasil;Pagamentos;Alta;764352;761437;1723;269;923;Arrojado
992;Feminino;Graduação;59.0;Casado;9;GO;Goiás;Centro-Oeste;Brasil;Investimentos;Moderado;893042;498705;387092;791;6454;Moderado
993;Masculino;Ensino Médio;21.0;Solteiro;5;BA;Bahia;Nordeste;Brasil;Pagamentos;Moderado;507692;249614;118257;122655;17166;Moderado
994;Masculino;Graduação;33.0;Solteiro;3;AP;Amapá;Norte;Brasil;Investimentos;Alta;487879;350435;80006;48768;8670;Arrojado
995;Feminino;Ensino Médio;62.0;Casado;14;PA;Pará;Norte;Brasil;Investimentos;Moderado;459028;273636;97882;38954;48556;Moderado
996;Feminino;Pós-graduação;50.0;Viúvo;9;GO;Goiás;Centro-Oeste;Brasil;Investimentos;Alta;670109;161442;431969;27405;49293;Arrojado
997;Masculino;Graduação;25.0;Viúvo;4;AM;Amazonas;Norte;Brasil;Investimentos;Moderado;596403;472022;101959;12610;9812;Arrojado
998;Masculino;Ensino Médio;41.0;Casado;23;RR;Roraima;Norte;Brasil;Transferências;Alta;568498;112216;404784;18790;32708;Arrojado
999;Feminino;Pós-graduação;34.0;Casado;20;RN;Rio Grande do Norte;Nordeste;Brasil;Investimentos;Alta;595688;359567;77974;112462;45685;Arrojado
1000;Masculino;Graduação;38.0;Viúvo;27;TO;Tocantins;Norte;Brasil;Pagamentos;Moderado;315259;83148;99647;125735;6729;Moderado
